date,region,source,metric_type,value,day_of_week,is_weekend,month,year,week_of_year,day_of_year,lag_1,lag_7,lag_14,rolling_7_mean,rolling_7_std,rolling_30_mean,rolling_30_std,pct_change_1,zscore_30,city,isolation_flag,is_zscore_anomaly,is_anomaly
2020-03-12,Manhattan,mta_station_daily,ridership,2128619.0,3,0,3,2020,11,72,2469011.0,3031061.0,3188306.0,2204208.8571428573,650216.0794165339,2483814.466666667,743346.2071314688,-0.13786572842324318,-0.47783315937986165,NYC,-1,False,True
2020-04-20,Ile-de-France,idfm_station_daily,validations,221949.0,0,0,4,2020,17,111,82763.0,107131.0,204960.0,188871.0,57568.709604755044,190817.13333333333,65772.74698981713,1.681741841160905,0.47332471413253385,Paris,-1,False,True
2024-09-30,Ile-de-France,idfm_station_daily,validations,742336.0,0,0,9,2024,40,274,783274.0,736490.0,752634.0,730379.4285714285,27286.299224194736,761382.7,40747.46895857246,-0.052265235409320376,-0.467432713903397,Paris,-1,False,True
2020-05-08,Ile-de-France,idfm_station_daily,validations,164504.0,4,0,5,2020,19,129,336899.0,98758.0,231424.0,235735.7142857143,100009.95307199533,198000.13333333333,74025.02000302506,-0.5117112250258979,-0.4524974573727167,Paris,-1,False,True
2020-04-09,Ile-de-France,idfm_station_daily,validations,204200.0,3,0,4,2020,15,100,205559.0,198381.0,258113.0,174108.42857142858,53496.405687752296,941331.3333333334,1667053.4761252312,-0.006611240568401233,-0.4421761772433742,Paris,-1,False,True
2024-09-29,Ile-de-France,idfm_station_daily,validations,783274.0,6,1,9,2024,39,273,706634.0,799800.0,790020.0,729544.2857142857,26946.706631880203,764475.1,42724.49249744617,0.10845784380598733,0.44000288595876746,Paris,-1,False,True
2016-12-19,Ile-de-France,idfm_station_daily,validations,4962855.0,0,0,12,2016,51,354,2213708.0,5772331.0,5837146.0,3690219.4285714286,2802383.938699749,3915210.966666667,2413360.814545297,1.24187426706684,0.4341017004250649,Paris,-1,False,True
2020-04-11,Ile-de-France,idfm_station_daily,validations,125234.0,5,1,4,2020,15,102,209579.0,119841.0,154569.0,175782.2857142857,53235.28704528922,567533.9666666667,1031994.0727173081,-0.40244967291570244,-0.4285877006076807,Paris,-1,False,True
2020-06-07,Ile-de-France,idfm_station_daily,validations,892769.0,6,1,6,2020,23,159,1524149.0,676880.0,514324.0,1632240.4285714286,508993.6108988835,1107840.5333333334,502388.7405468023,-0.41425083768056803,-0.42809783734254986,Paris,-1,False,True
2020-03-06,Manhattan,mta_station_daily,ridership,2898784.0,4,0,3,2020,10,66,3031061.0,3062019.0,2963107.0,2530246.714285714,784966.4382542552,2574881.6333333333,757599.2015942015,-0.04364049420318494,0.42753789336774,NYC,-1,False,True
2017-12-04,Ile-de-France,idfm_station_daily,validations,5900087.0,0,0,12,2017,49,338,2107841.0,6040126.0,6035304.0,5224466.571428572,1721712.7469062984,5186150.9,1678268.874815457,1.799113880031748,0.4254003102324735,Paris,-1,False,True
2020-11-23,Ile-de-France,idfm_station_daily,validations,2535744.0,0,0,11,2020,48,328,569061.0,2498216.0,2436522.0,2035642.4285714286,842119.1329797457,2099834.3,1068185.9655747246,3.456014381586508,0.4080840921416377,Paris,-1,False,True
2024-01-02,Ile-de-France,idfm_station_daily,validations,4096936.0,1,0,1,2024,1,2,1316107.0,3684635.0,6667258.0,3254367.4285714286,1268073.2103127432,4814626.766666667,1777185.886128961,2.1129201501093755,-0.4038355088616698,Paris,-1,False,True
2020-06-01,Ile-de-France,idfm_station_daily,validations,982701.0,0,0,6,2020,23,153,676880.0,1296391.0,1137442.0,1208864.2857142857,300972.5383926093,809921.6,441370.26888324495,0.451809774258362,0.3914613470389985,Paris,-1,False,True
2020-04-10,Ile-de-France,idfm_station_daily,validations,209579.0,4,0,4,2020,15,101,204200.0,203255.0,258877.0,175011.85714285713,54120.418294445444,756539.5666666667,1401337.0785774097,0.026341821743388838,-0.3903133478933724,Paris,-1,False,True
2020-12-28,Ile-de-France,idfm_station_daily,validations,2115686.0,0,0,12,2020,53,363,908538.0,2704263.0,3143317.0,1853582.7142857143,798414.6341128196,2449198.1,859027.6163190204,1.3286708976399444,-0.38824374637583525,Paris,-1,False,True
2020-01-04,Ile-de-France,idfm_station_daily,validations,1069824.0,5,1,1,2020,1,4,1788570.0,795263.0,954895.0,1080158.5714285714,567441.2114923536,1290870.9666666666,589110.860466057,-0.4018551133028061,-0.3752213403293771,Paris,-1,False,True
2024-08-14,Ile-de-France,idfm_station_daily,validations,841471.0,2,0,8,2024,33,227,826421.0,890166.0,888077.0,856308.2857142857,28031.697771979565,855294.3,37114.0820209086,0.018211057076235937,-0.37245431510908844,Paris,-1,False,True
2024-08-28,Ile-de-France,idfm_station_daily,validations,844556.0,2,0,8,2024,35,241,860429.0,839176.0,841471.0,844936.0,24463.060616790444,857054.7333333333,34122.05295949875,-0.01844777430793243,-0.36629488114823217,Paris,-1,False,True
2020-11-09,Ile-de-France,idfm_station_daily,validations,2436522.0,0,0,11,2020,46,314,502146.0,2288363.0,3704862.0,1932530.5714285714,838396.4228457531,2925266.5,1340542.9780373443,3.852218279145906,-0.36458696812209535,Paris,-1,False,True
2019-09-14,Ile-de-France,idfm_station_daily,validations,3610041.0,5,1,9,2019,37,257,1894964.0,3419093.0,2924148.0,4656058.285714285,1979475.9012086801,4126056.2333333334,1502910.378121017,0.9050710198188461,-0.34334398168071134,Paris,-1,False,True
2016-12-10,Ile-de-France,idfm_station_daily,validations,3414346.0,5,1,12,2016,49,345,123277.0,3449275.0,3499903.0,1726238.2857142857,2224518.8147025495,4173266.8333333335,2223461.8439089013,26.69653706693057,-0.34132397432965694,Paris,-1,False,True
2018-01-02,Ile-de-France,idfm_station_daily,validations,3946328.0,1,0,1,2018,1,2,928851.0,3491370.0,6328697.0,2920458.4285714286,1358177.6257459768,4516297.0,1899192.295576581,3.248612533118875,-0.3001112637869887,Paris,-1,False,True
2019-12-30,Ile-de-France,idfm_station_daily,validations,1358142.0,0,0,12,2019,1,364,444614.0,1505423.0,2109805.0,934484.2857142857,410582.8140540307,1860432.4,1705906.889778231,2.054654149441988,-0.2944418613991869,Paris,-1,False,True
2019-10-21,Ile-de-France,idfm_station_daily,validations,5957798.0,0,0,10,2019,43,294,2270792.0,6403983.0,6388327.0,5497568.714285715,1822446.2281002763,5459792.433333334,1697279.838385696,1.623665223411039,0.2934139411803334,Paris,-1,False,True
2023-01-02,Ile-de-France,idfm_station_daily,validations,3953745.0,0,0,1,2023,1,2,1180065.0,3281830.0,4978796.0,3232989.5714285714,1189816.2245374625,4394139.233333333,1605941.4585575005,2.350446797422176,-0.27422807412227046,Paris,-1,False,True
2017-01-02,Ile-de-France,idfm_station_daily,validations,3674170.0,0,0,1,2017,1,2,911277.0,3116499.0,4962855.0,3016178.4285714286,1276466.916983096,3100183.066666667,2093267.1847919454,3.031891510484737,0.2742062444314212,Paris,-1,False,True
2021-03-22,Ile-de-France,idfm_station_daily,validations,3107086.0,0,0,3,2021,12,81,1027402.0,3486351.0,3481740.0,2917565.5714285714,1131876.9507630186,2871677.8333333335,881236.4981701883,2.0242164216149083,0.2671339273344571,Paris,-1,False,True
2024-08-10,Ile-de-France,idfm_station_daily,validations,862098.0,5,1,8,2024,32,223,898001.0,891723.0,857580.0,888352.8571428572,12431.094449798231,851205.5333333333,40936.17306817212,-0.03998102452001728,0.26608414637409206,Paris,-1,False,True
2024-07-27,Ile-de-France,idfm_station_daily,validations,857580.0,5,1,7,2024,30,209,825886.0,781289.0,800585.0,832513.0,22051.59775178623,1169389.7333333334,1186273.3978340137,0.03837575646033464,-0.2628481207642849,Paris,-1,False,True
2020-05-31,Ile-de-France,idfm_station_daily,validations,676880.0,6,1,5,2020,22,152,1089405.0,514324.0,423820.0,1253677.142857143,284593.44158242666,781989.4333333333,456320.99624134717,-0.3786700079401141,-0.2303409972346335,Paris,-1,False,True
2024-08-29,Ile-de-France,idfm_station_daily,validations,863898.0,3,0,8,2024,35,242,844556.0,851751.0,814540.0,846671.2857142857,25438.431266733143,856384.7666666667,33770.319223090744,0.022901974528628077,0.22248037644240098,Paris,-1,False,True
2020-03-09,Manhattan,mta_station_daily,ridership,2663323.0,0,0,3,2020,11,69,1146045.0,2921406.0,2964838.0,2474467.0,800918.8541423322,2489018.4,789922.3582769604,1.3239253257943622,0.22066042082946827,NYC,-1,False,True
2020-05-17,Ile-de-France,idfm_station_daily,validations,423820.0,6,1,5,2020,20,138,729708.0,118816.0,89512.0,869281.8571428572,229287.64987685726,357420.0,313077.1328376429,-0.41919233446803383,0.21208830998983896,Paris,-1,False,True
2020-04-17,Ile-de-France,idfm_station_daily,validations,221639.0,4,0,4,2020,16,108,218070.0,209579.0,203255.0,171025.57142857142,64306.84206864635,206216.83333333334,72962.61818684237,0.016366304397670506,0.21137079575699486,Paris,-1,False,True
2024-09-08,Ile-de-France,idfm_station_daily,validations,836322.0,6,1,9,2024,36,252,807937.0,830779.0,804888.0,811038.5714285715,19751.96347263334,831287.9666666667,24517.225596856846,0.03513268980130868,0.20532638627670408,Paris,-1,False,True
2020-11-12,Ile-de-France,idfm_station_daily,validations,2492035.0,3,0,11,2020,46,317,775634.0,2456871.0,4316901.0,1728206.7142857143,935000.8533711793,2759273.1,1303438.1916021192,2.212900672224271,-0.2050255253542362,Paris,-1,False,True
2024-08-16,Ile-de-France,idfm_station_daily,validations,848212.0,4,0,8,2024,33,229,814540.0,898001.0,906384.0,838392.2857142857,15239.698804277354,855783.7333333333,36981.540436647294,0.041338669678591566,-0.20474358947552063,Paris,-1,False,True
2020-04-14,Ile-de-France,idfm_station_daily,validations,224167.0,1,0,4,2020,16,105,107131.0,204766.0,253946.0,164994.85714285713,59132.182690129026,291670.0,355375.2299419934,1.0924568985634409,-0.18994852289231937,Paris,-1,False,True
2024-09-22,Ile-de-France,idfm_station_daily,validations,799800.0,6,1,9,2024,38,266,702412.0,790020.0,836322.0,739732.5714285715,30400.794611647394,791566.1,48413.95325721851,0.13864797298451625,0.17007287044406666,Paris,-1,False,True
2020-01-02,Ile-de-France,idfm_station_daily,validations,1599460.0,3,0,1,2020,1,2,256883.0,1220109.0,2168945.0,964612.5714285715,491260.5091465303,1436010.2,1126561.4552083937,5.226414359844754,0.1450873356658246,Paris,-1,False,True
2019-01-02,Ile-de-France,idfm_station_daily,validations,4052376.0,2,0,1,2019,1,2,1015830.0,3587147.0,6234425.0,2710671.714285714,1120856.947903511,4320345.233333333,1911911.3951323007,2.9892265438114647,-0.14015776777918645,Paris,-1,False,True
2020-05-09,Ile-de-France,idfm_station_daily,validations,189765.0,5,1,5,2020,19,130,164504.0,144736.0,138108.0,242168.42857142858,94476.31463411263,197518.96666666667,74030.24485384804,0.1535585760832563,-0.10474052438938582,Paris,-1,False,True
2020-03-10,Manhattan,mta_station_daily,ridership,2612922.0,1,0,3,2020,11,70,2663323.0,3039334.0,3120625.0,2413551.0,766262.1191502723,2534662.8,754231.7510872218,-0.018924103460226216,0.10376015049378376,NYC,-1,False,True
2020-04-16,Ile-de-France,idfm_station_daily,validations,218070.0,3,0,4,2020,16,107,221844.0,204200.0,198381.0,169302.7142857143,62870.35558295729,211785.8,80197.50338411645,-0.01701195434629743,0.07835904778607648,Paris,-1,False,True
2020-04-15,Ile-de-France,idfm_station_daily,validations,221844.0,2,0,4,2020,16,106,224167.0,205559.0,194417.0,167321.2857142857,61275.57921222858,231289.36666666667,134524.69761815923,-0.010362809869427725,-0.07021288160391788,Paris,-1,False,True
2020-03-11,Manhattan,mta_station_daily,ridership,2469011.0,2,0,3,2020,11,71,2612922.0,3031964.0,3131258.0,2333129.1428571427,718599.7099399698,2517169.2333333334,749284.8639043667,-0.055076653646760176,-0.06427226233076551,NYC,-1,False,True
2020-11-16,Ile-de-France,idfm_station_daily,validations,2498216.0,0,0,11,2020,47,321,524520.0,2436522.0,2288363.0,1747305.5714285714,928090.1151503995,2428475.6333333333,1229970.6656440578,3.7628612826965604,0.05670083735708289,Paris,-1,False,True
2015-01-05,Ile-de-France,idfm_station_daily,validations,4887732.0,0,0,1,2015,2,5,1596997.0,,,2493993.0,1525078.3584509683,,,2.060576820119261,,Paris,-1,False,True
2020-01-06,Manhattan,mta_station_daily,ridership,2886312.0,0,0,1,2020,2,6,1232501.0,,,2091272.3333333333,805252.9446268835,,,1.3418333940499845,,NYC,-1,False,True
2015-01-02,Ile-de-France,idfm_station_daily,validations,2840481.0,4,0,1,2015,1,2,883152.0,,,,,,,2.216299119517365,,Paris,-1,False,True
2020-01-03,Manhattan,mta_station_daily,ridership,2768795.0,4,0,1,2020,1,3,2806191.0,,,2300881.3333333335,843043.5087303225,,,-0.013326248997306278,,NYC,-1,False,True
2020-01-04,Manhattan,mta_station_daily,ridership,1526177.0,5,1,1,2020,1,4,2768795.0,,,2107205.25,789845.9382032992,,,-0.44879378935601955,,NYC,-1,False,True
